treeid,year,xcoord,ycoord,tag,peninsula,northing,easting,bcnh_count,dcco_count
16816,2015,634185.000000000000000,4831302.000000000000000,16816,C,,,1,0
16816,2016,634185.000000000000000,4831302.000000000000000,16816,C,,,1,0
16817,2015,634181.000000000000000,4831295.000000000000000,16817,C,,,1,0
16817,2016,634181.000000000000000,4831295.000000000000000,16817,C,,,3,0
16818,2015,634167.000000000000000,4831299.000000000000000,16818,C,,,1,0
16819,2015,634159.000000000000000,4831315.000000000000000,16819,C,,,1,0
16820,2015,634199.000000000000000,4831349.000000000000000,16820,C,,,1,0
16820,2020,634199.000000000000000,4831349.000000000000000,16820,C,,,2,0
16821,2015,634162.000000000000000,4831319.000000000000000,16821,C,,,2,0
16821,2016,634162.000000000000000,4831319.000000000000000,16821,C,,,1,0
16822,2015,634162.000000000000000,4831310.000000000000000,16822,C,,,1,0
16823,2015,634207.000000000000000,4831383.000000000000000,16823,C,,,1,0
16826,2015,634196.000000000000000,4831364.000000000000000,16826,C,,,1,0
16826,2016,634196.000000000000000,4831364.000000000000000,16826,C,,,1,0
16827,2015,634175.000000000000000,4831314.000000000000000,16827,C,,,1,0
16827,2020,634175.000000000000000,4831314.000000000000000,16827,C,,,2,1
16828,2015,634169.000000000000000,4831315.000000000000000,16828,C,,,1,0
16828,2016,634169.000000000000000,4831315.000000000000000,16828,C,,,1,0
16829,2015,634180.000000000000000,4831320.000000000000000,16829,C,,,1,0
16829,2016,634180.000000000000000,4831320.000000000000000,16829,C,,,1,0
16830,2015,634182.000000000000000,4831322.000000000000000,16830,C,,,3,0
16830,2020,634182.000000000000000,4831322.000000000000000,16830,C,,,2,2
16831,2015,634166.000000000000000,4831318.000000000000000,16831,C,,,3,0
16831,2016,634166.000000000000000,4831318.000000000000000,16831,C,,,2,0
16832,2015,634166.000000000000000,4831322.000000000000000,16832,C,,,3,0
16832,2016,634166.000000000000000,4831322.000000000000000,16832,C,,,1,0
16832,2020,634166.000000000000000,4831322.000000000000000,16832,C,,,1,2
16833,2015,634169.000000000000000,4831321.000000000000000,16833,C,,,2,0
16833,2016,634169.000000000000000,4831321.000000000000000,16833,C,,,2,0
16834,2015,634177.000000000000000,4831325.000000000000000,16834,C,,,1,0
16835,2015,634172.000000000000000,4831324.000000000000000,16835,C,,,1,0
16835,2016,634172.000000000000000,4831324.000000000000000,16835,C,,,1,0
16836,2017,634047.189899999997579,4831200.513199999928474,16836,B,,,2,0
16837,2017,634052.186499999952503,4831192.835699999704957,16837,B,,,1,0
16838,2017,634047.300999999977648,4831194.959999999962747,16838,B,,,2,0
16841,2017,634190.645999999949709,4831332.269899999722838,16841,C,,,1,0
16844,2017,634198.269199999980628,4831354.644000000320375,16844,C,,,1,0
16844,2019,634198.269199999980628,4831354.644000000320375,16844,C,,,1,0
16844,2020,634198.269199999980628,4831354.644000000320375,16844,C,,,1,2
16848,2019,634180.925599999958649,4831374.295900000259280,16848,C,,,1,1
16848,2020,634180.925599999958649,4831374.295900000259280,16848,C,,,2,9
16897,2015,634178.000000000000000,4831307.000000000000000,16897,C,,,2,0
16897,2016,634178.000000000000000,4831307.000000000000000,16897,C,,,3,0
16897,2017,634178.000000000000000,4831307.000000000000000,16897,C,,,2,0
16901,2017,634251.000000000000000,4831440.000000000000000,16901,C,,,1,0
16902,2017,634256.000000000000000,4831440.000000000000000,16902,C,,,1,0
16903,2017,634260.000000000000000,4831445.000000000000000,16903,C,,,1,0
16903,2019,634260.000000000000000,4831445.000000000000000,16903,C,,,1,0
16904,2017,634241.000000000000000,4831454.000000000000000,16904,C,,,1,0
17001,2017,634279.768200000049546,4831436.274600000120699,17001,C,,,2,0
17002,2017,634260.605199999990873,4831425.890800000168383,17002,C,,,1,0
17003,2017,634259.714700000011362,4831470.315999999642372,17003,C,,,1,0
17004,2017,634262.741599999950267,4831480.376299999654293,17004,C,,,1,0
17083,2018,634024.000000000000000,4831147.000000000000000,17083,B,,,2,0
17083,2019,634024.000000000000000,4831147.000000000000000,17083,B,,,2,0
17084,2018,634018.000000000000000,4831153.000000000000000,17084,B,,,2,0
17084,2019,634018.000000000000000,4831153.000000000000000,17084,B,,,1,0
17085,2018,634016.000000000000000,4831154.000000000000000,17085,B,,,3,0
17086,2018,634010.000000000000000,4831154.000000000000000,17086,B,,,3,0
17086,2019,634010.000000000000000,4831154.000000000000000,17086,B,,,1,0
17087,2018,634011.000000000000000,4831157.000000000000000,17087,B,,,2,0
17088,2018,634002.000000000000000,4831163.000000000000000,17088,B,,,3,0
17089,2018,634003.000000000000000,4831164.000000000000000,17089,B,,,1,0
17090,2018,633998.000000000000000,4831165.000000000000000,17090,B,,,1,0
17091,2018,633996.000000000000000,4831168.000000000000000,17091,B,,,3,0
17092,2018,633994.000000000000000,4831169.000000000000000,17092,B,,,4,0
17093,2018,633990.000000000000000,4831172.000000000000000,17093,B,,,2,0
17093,2019,633990.000000000000000,4831172.000000000000000,17093,B,,,1,0
17094,2018,633987.000000000000000,4831174.000000000000000,17094,B,,,9,0
17094,2019,633987.000000000000000,4831174.000000000000000,17094,B,,,1,0
17095,2018,633991.000000000000000,4831171.000000000000000,17095,B,,,4,0
17096,2018,633986.000000000000000,4831179.000000000000000,17096,B,,,3,0
17097,2018,633985.000000000000000,4831178.000000000000000,17097,B,,,3,0
17097,2019,633985.000000000000000,4831178.000000000000000,17097,B,,,1,0
17098,2018,633982.000000000000000,4831180.000000000000000,17098,B,,,1,0
17099,2018,633980.000000000000000,4831182.000000000000000,17099,B,,,1,0
17100,2018,633979.000000000000000,4831185.000000000000000,17100,B,,,3,0
17101,2018,634081.000000000000000,4831178.000000000000000,17101,B,,,1,0
17102,2018,634065.000000000000000,4831168.000000000000000,17102,B,,,1,0
17103,2018,634056.000000000000000,4831171.000000000000000,17103,B,,,1,0
17104,2018,634042.000000000000000,4831151.000000000000000,17104,B,,,4,0
17104,2019,634042.000000000000000,4831151.000000000000000,17104,B,,,2,0
17105,2018,634044.000000000000000,4831152.000000000000000,17105,B,,,1,0
17105,2019,634044.000000000000000,4831152.000000000000000,17105,B,,,1,0
17106,2018,634046.000000000000000,4831156.000000000000000,17106,B,,,1,0
17107,2018,634045.000000000000000,4831157.000000000000000,17107,B,,,4,0
17108,2018,634052.000000000000000,4831154.000000000000000,17108,B,,,1,0
17108,2019,634052.000000000000000,4831154.000000000000000,17108,B,,,2,0
17109,2018,634053.000000000000000,4831161.000000000000000,17109,B,,,1,0
17109,2019,634053.000000000000000,4831161.000000000000000,17109,B,,,1,0
17110,2018,634053.000000000000000,4831159.000000000000000,17110,B,,,1,0
17110,2019,634053.000000000000000,4831159.000000000000000,17110,B,,,1,0
17111,2018,634050.000000000000000,4831156.000000000000000,17111,B,,,2,0
17112,2018,634053.000000000000000,4831158.000000000000000,17112,B,,,1,0
17119,2019,634192.277699999976903,4831363.634800000116229,17119,C,,,1,0
17128,2018,634006.000000000000000,4831160.000000000000000,17128,B,,,1,0
17130,2020,633955.000000000000000,4831217.000000000000000,17130,B,,,1,5
17143,2018,633991.000000000000000,4831180.000000000000000,17143,B,,,1,0
17144,2018,633991.000000000000000,4831178.000000000000000,17144,B,,,2,0
17145,2018,634002.000000000000000,4831181.000000000000000,17145,B,,,3,0
17146,2018,634005.000000000000000,4831179.000000000000000,17146,B,,,2,0
17146,2019,634005.000000000000000,4831179.000000000000000,17146,B,,,1,0
17151,2018,634016.000000000000000,4831115.000000000000000,17151,B,,,1,0
17151,2019,634016.000000000000000,4831115.000000000000000,17151,B,,,1,0
17152,2018,634018.000000000000000,4831108.000000000000000,17152,B,,,1,0
17153,2018,634020.000000000000000,4831110.000000000000000,17153,B,,,1,0
17153,2019,634020.000000000000000,4831110.000000000000000,17153,B,,,1,0
17154,2018,634025.000000000000000,4831120.000000000000000,17154,B,,,1,0
17155,2018,634019.000000000000000,4831121.000000000000000,17155,B,,,1,0
17155,2019,634019.000000000000000,4831121.000000000000000,17155,B,,,2,0
17156,2018,634018.000000000000000,4831119.000000000000000,17156,B,,,1,0
17156,2019,634018.000000000000000,4831119.000000000000000,17156,B,,,2,0
17157,2018,634011.000000000000000,4831119.000000000000000,17157,B,,,1,0
17158,2018,633993.000000000000000,4831139.000000000000000,17158,B,,,1,0
17159,2018,633995.000000000000000,4831138.000000000000000,17159,B,,,1,0
17160,2018,634004.000000000000000,4831134.000000000000000,17160,B,,,1,0
17161,2018,634006.000000000000000,4831136.000000000000000,17161,B,,,1,0
17161,2019,634006.000000000000000,4831136.000000000000000,17161,B,,,1,0
17162,2018,634007.000000000000000,4831136.000000000000000,17162,B,,,3,0
17162,2019,634007.000000000000000,4831136.000000000000000,17162,B,,,1,0
17163,2018,634007.000000000000000,4831136.000000000000000,17163,B,,,2,0
17164,2018,634005.000000000000000,4831133.000000000000000,17164,B,,,1,0
17165,2018,634012.000000000000000,4831132.000000000000000,17165,B,,,4,0
17166,2018,634019.000000000000000,4831127.000000000000000,17166,B,,,1,0
17166,2019,634019.000000000000000,4831127.000000000000000,17166,B,,,4,0
17167,2018,634025.000000000000000,4831127.000000000000000,17167,B,,,2,0
17167,2019,634025.000000000000000,4831127.000000000000000,17167,B,,,1,0
17168,2018,634030.000000000000000,4831127.000000000000000,17168,B,,,2,0
17169,2018,634031.000000000000000,4831129.000000000000000,17169,B,,,2,0
17170,2018,633757.000000000000000,4830914.000000000000000,17170,A,,,1,0
17171,2018,634029.000000000000000,4831148.000000000000000,17171,B,,,1,0
17171,2019,634029.000000000000000,4831148.000000000000000,17171,B,,,1,0
17172,2018,634024.000000000000000,4831142.000000000000000,17172,B,,,4,0
17172,2019,634024.000000000000000,4831142.000000000000000,17172,B,,,1,0
17173,2018,634028.000000000000000,4831149.000000000000000,17173,B,,,2,0
17174,2018,634035.000000000000000,4831150.000000000000000,17174,B,,,1,0
17175,2018,634028.000000000000000,4831147.000000000000000,17175,B,,,1,0
17175,2019,634028.000000000000000,4831147.000000000000000,17175,B,,,2,0
17176,2018,634030.000000000000000,4831146.000000000000000,17176,B,,,1,0
17177,2018,634038.000000000000000,4831148.000000000000000,17177,B,,,1,0
17178,2018,634037.000000000000000,4831146.000000000000000,17178,B,,,1,0
17178,2019,634037.000000000000000,4831146.000000000000000,17178,B,,,2,0
17179,2018,634040.000000000000000,4831143.000000000000000,17179,B,,,2,0
17179,2019,634040.000000000000000,4831143.000000000000000,17179,B,,,3,0
17180,2018,633970.000000000000000,4831169.000000000000000,17180,B,,,3,0
17181,2018,633976.000000000000000,4831171.000000000000000,17181,B,,,1,0
17182,2018,633973.000000000000000,4831165.000000000000000,17182,B,,,1,0
17183,2018,633978.000000000000000,4831160.000000000000000,17183,B,,,1,0
17184,2018,633978.000000000000000,4831163.000000000000000,17184,B,,,1,0
17185,2018,633983.000000000000000,4831158.000000000000000,17185,B,,,2,0
17186,2018,633978.000000000000000,4831154.000000000000000,17186,B,,,1,0
17186,2019,633978.000000000000000,4831154.000000000000000,17186,B,,,1,0
17187,2018,633985.000000000000000,4831159.000000000000000,17187,B,,,4,0
17188,2018,633982.000000000000000,4831163.000000000000000,17188,B,,,1,0
17189,2018,633988.000000000000000,4831156.000000000000000,17189,B,,,2,0
17190,2018,633989.000000000000000,4831153.000000000000000,17190,B,,,6,0
17191,2018,633988.000000000000000,4831152.000000000000000,17191,B,,,1,0
17192,2018,633994.000000000000000,4831151.000000000000000,17192,B,,,1,0
17193,2018,633993.000000000000000,4831151.000000000000000,17193,B,,,2,0
17193,2019,633993.000000000000000,4831151.000000000000000,17193,B,,,2,0
17194,2018,633979.000000000000000,4831184.000000000000000,17194,B,,,2,0
17195,2018,633992.000000000000000,4831147.000000000000000,17195,B,,,2,0
17196,2018,633995.000000000000000,4831144.000000000000000,17196,B,,,1,0
17197,2018,633997.000000000000000,4831146.000000000000000,17197,B,,,6,0
17198,2018,634004.000000000000000,4831141.000000000000000,17198,B,,,1,0
17199,2018,633997.000000000000000,4831145.000000000000000,17199,B,,,2,0
17200,2018,633765.000000000000000,4830893.000000000000000,17200,A,,,1,0
18601,2018,634012.000000000000000,4831173.000000000000000,18601,B,,,1,0
18601,2019,634012.000000000000000,4831173.000000000000000,18601,B,,,1,0
18602,2018,634016.000000000000000,4831175.000000000000000,18602,B,,,1,0
18602,2019,634016.000000000000000,4831175.000000000000000,18602,B,,,1,0
18603,2018,634019.000000000000000,4831178.000000000000000,18603,B,,,1,0
18604,2018,634022.000000000000000,4831172.000000000000000,18604,B,,,1,0
18605,2018,634026.000000000000000,4831175.000000000000000,18605,B,,,1,0
18605,2019,634026.000000000000000,4831175.000000000000000,18605,B,,,2,0
18606,2018,634023.000000000000000,4831166.000000000000000,18606,B,,,1,0
18606,2019,634023.000000000000000,4831166.000000000000000,18606,B,,,1,0
18607,2018,634023.000000000000000,4831166.000000000000000,18607,B,,,1,0
18608,2018,634017.000000000000000,4831163.000000000000000,18608,B,,,1,0
18608,2019,634017.000000000000000,4831163.000000000000000,18608,B,,,1,0
18609,2018,634016.000000000000000,4831163.000000000000000,18609,B,,,1,0
18609,2019,634016.000000000000000,4831163.000000000000000,18609,B,,,1,0
18610,2018,634021.000000000000000,4831154.000000000000000,18610,B,,,2,0
18610,2019,634021.000000000000000,4831154.000000000000000,18610,B,,,3,0
18611,2018,634025.000000000000000,4831155.000000000000000,18611,B,,,2,0
18611,2019,634025.000000000000000,4831155.000000000000000,18611,B,,,3,0
18613,2018,634073.000000000000000,4831180.000000000000000,18613,B,,,1,0
18614,2018,634073.000000000000000,4831180.000000000000000,18614,B,,,1,0
18614,2019,634073.000000000000000,4831180.000000000000000,18614,B,,,1,0
18615,2018,634079.000000000000000,4831175.000000000000000,18615,B,,,1,0
18616,2018,634082.000000000000000,4831180.000000000000000,18616,B,,,5,0
18616,2019,634082.000000000000000,4831180.000000000000000,18616,B,,,1,0
18617,2018,634084.000000000000000,4831184.000000000000000,18617,B,,,1,0
18617,2019,634084.000000000000000,4831184.000000000000000,18617,B,,,1,0
18618,2018,634085.000000000000000,4831183.000000000000000,18618,B,,,1,0
18618,2019,634085.000000000000000,4831183.000000000000000,18618,B,,,1,0
18619,2018,634083.000000000000000,4831188.000000000000000,18619,B,,,1,0
18620,2018,634091.000000000000000,4831193.000000000000000,18620,B,,,1,0
18621,2018,634097.000000000000000,4831196.000000000000000,18621,B,,,1,0
18622,2018,634092.000000000000000,4831219.000000000000000,18622,B,,,1,0
18661,2020,634150.000000000000000,4831336.000000000000000,18661,C,,,1,8
18668,2019,634056.000000000000000,4831210.000000000000000,18668,B,,,1,0
18669,2019,634058.000000000000000,4831205.000000000000000,18669,B,,,1,0
18670,2019,634061.000000000000000,4831200.000000000000000,18670,B,,,1,0
18671,2019,634023.000000000000000,4831165.000000000000000,18671,B,,,1,0
18677,2020,633973.000000000000000,4831213.000000000000000,18677,B,,,1,5
18678,2020,633973.000000000000000,4831214.000000000000000,18678,B,,,1,4
18687,2020,633970.000000000000000,4831216.000000000000000,18687,B,,,2,5
18688,2020,633968.000000000000000,4831219.000000000000000,18688,B,,,1,10
18689,2020,633967.000000000000000,4831220.000000000000000,18689,B,,,1,5
18701,2018,634036.000000000000000,4831152.000000000000000,18701,B,,,1,0
18702,2018,634037.000000000000000,4831151.000000000000000,18702,B,,,2,0
18703,2018,634036.000000000000000,4831151.000000000000000,18703,B,,,7,0
18703,2019,634036.000000000000000,4831151.000000000000000,18703,B,,,2,0
18704,2018,634040.000000000000000,4831150.000000000000000,18704,B,,,1,0
18705,2018,634040.000000000000000,4831146.000000000000000,18705,B,,,2,0
18705,2019,634040.000000000000000,4831146.000000000000000,18705,B,,,1,0
18706,2018,634047.000000000000000,4831156.000000000000000,18706,B,,,1,0
18707,2018,634052.000000000000000,4831158.000000000000000,18707,B,,,2,0
18707,2019,634052.000000000000000,4831158.000000000000000,18707,B,,,1,0
18708,2018,634054.000000000000000,4831159.000000000000000,18708,B,,,3,0
18710,2018,634061.000000000000000,4831162.000000000000000,18710,B,,,2,0
18710,2019,634061.000000000000000,4831162.000000000000000,18710,B,,,1,0
18711,2018,634061.000000000000000,4831162.000000000000000,18711,B,,,1,0
18712,2018,634061.000000000000000,4831166.000000000000000,18712,B,,,2,0
18713,2018,634063.000000000000000,4831166.000000000000000,18713,B,,,2,0
18713,2019,634063.000000000000000,4831166.000000000000000,18713,B,,,1,0
18714,2018,634067.000000000000000,4831168.000000000000000,18714,B,,,1,0
18714,2019,634067.000000000000000,4831168.000000000000000,18714,B,,,1,0
18715,2018,634064.000000000000000,4831164.000000000000000,18715,B,,,6,0
18715,2019,634064.000000000000000,4831164.000000000000000,18715,B,,,3,0
18716,2018,634063.000000000000000,4831163.000000000000000,18716,B,,,1,0
18716,2019,634063.000000000000000,4831163.000000000000000,18716,B,,,1,0
18717,2018,634061.000000000000000,4831165.000000000000000,18717,B,,,1,0
18718,2018,634074.000000000000000,4831188.000000000000000,18718,B,,,1,0
18718,2019,634074.000000000000000,4831188.000000000000000,18718,B,,,1,0
18720,2018,634089.000000000000000,4831197.000000000000000,18720,B,,,1,0
18724,2019,634035.000000000000000,4831152.000000000000000,18724,B,,,1,0
18735,2019,634012.000000000000000,4831166.000000000000000,18735,B,,,1,0
18736,2019,634055.000000000000000,4831159.000000000000000,18736,B,,,1,0
18737,2019,634038.000000000000000,4831174.000000000000000,18737,B,,,1,0
18738,2019,634042.000000000000000,4831185.000000000000000,18738,B,,,1,0
18739,2019,634064.000000000000000,4831168.000000000000000,18739,B,,,1,0
18740,2019,634063.000000000000000,4831174.000000000000000,18740,B,,,1,0
18742,2019,634077.000000000000000,4831219.000000000000000,18742,B,,,1,0
18744,2019,634090.000000000000000,4831132.000000000000000,18744,B,,,1,0
18745,2019,634098.000000000000000,4831111.000000000000000,18745,B,,,1,0
18746,2019,634096.000000000000000,4831109.000000000000000,18746,B,,,1,0
18747,2019,634097.000000000000000,4831110.000000000000000,18747,B,,,1,0
18748,2019,634097.000000000000000,4831110.000000000000000,18748,B,,,1,0
18749,2019,634097.000000000000000,4831109.000000000000000,18749,B,,,1,0
18750,2019,634098.000000000000000,4831107.000000000000000,18750,B,,,1,0
18751,2019,634098.000000000000000,4831106.000000000000000,18751,B,,,1,0
18752,2019,634096.000000000000000,4831104.000000000000000,18752,B,,,2,0
18753,2019,634092.000000000000000,4831104.000000000000000,18753,B,,,2,0
18754,2019,634088.000000000000000,4831105.000000000000000,18754,B,,,2,0
18755,2019,634088.000000000000000,4831105.000000000000000,18755,B,,,1,0
18756,2019,634089.000000000000000,4831110.000000000000000,18756,B,,,1,0
18757,2019,634082.000000000000000,4831097.000000000000000,18757,B,,,2,0
18758,2019,634083.000000000000000,4831095.000000000000000,18758,B,,,1,0
18759,2019,634080.000000000000000,4831095.000000000000000,18759,B,,,1,0
18760,2019,634082.000000000000000,4831091.000000000000000,18760,B,,,2,0
18761,2019,634081.000000000000000,4831080.000000000000000,18761,B,,,3,0
18762,2019,634081.000000000000000,4831080.000000000000000,18762,B,,,1,0
18763,2019,634084.000000000000000,4831076.000000000000000,18763,B,,,2,0
18764,2019,634085.000000000000000,4831076.000000000000000,18764,B,,,5,0
18765,2019,634090.000000000000000,4831075.000000000000000,18765,B,,,1,0
18766,2019,634090.000000000000000,4831075.000000000000000,18766,B,,,1,0
18767,2019,634091.000000000000000,4831063.000000000000000,18767,B,,,2,0
18768,2019,634090.000000000000000,4831062.000000000000000,18768,B,,,2,0
18769,2019,634087.000000000000000,4831014.000000000000000,18769,B,,,1,0
18770,2019,634086.000000000000000,4831011.000000000000000,18770,B,,,2,0
18771,2019,634084.000000000000000,4831008.000000000000000,18771,B,,,1,0
18772,2019,634074.000000000000000,4831007.000000000000000,18772,B,,,1,0
18773,2019,634072.000000000000000,4831014.000000000000000,18773,B,,,1,0
18774,2019,634069.000000000000000,4831019.000000000000000,18774,B,,,2,0
18775,2019,634071.000000000000000,4831036.000000000000000,18775,B,,,6,0
18776,2019,634076.000000000000000,4831041.000000000000000,18776,B,,,4,0
18777,2019,634078.000000000000000,4831045.000000000000000,18777,B,,,2,0
18778,2019,634079.000000000000000,4831049.000000000000000,18778,B,,,2,0
18779,2019,634080.000000000000000,4831051.000000000000000,18779,B,,,2,0
18780,2019,634077.000000000000000,4831054.000000000000000,18780,B,,,1,0
18781,2019,634076.000000000000000,4831057.000000000000000,18781,B,,,3,0
18782,2019,634076.000000000000000,4831059.000000000000000,18782,B,,,5,0
18783,2019,634076.000000000000000,4831059.000000000000000,18783,B,,,1,0
18784,2019,634075.000000000000000,4831062.000000000000000,18784,B,,,3,0
18785,2019,634080.000000000000000,4831072.000000000000000,18785,B,,,3,0
18786,2019,634076.000000000000000,4831083.000000000000000,18786,B,,,10,0
18787,2019,634064.000000000000000,4831088.000000000000000,18787,B,,,1,0
18788,2019,634070.000000000000000,4831086.000000000000000,18788,B,,,2,0
18789,2019,634063.000000000000000,4831077.000000000000000,18789,B,,,2,0
18790,2019,634061.000000000000000,4831072.000000000000000,18790,B,,,1,0
18791,2019,634068.000000000000000,4831067.000000000000000,18791,B,,,2,0
18850,2019,634188.000000000000000,4831390.000000000000000,18850,C,,,2,0
18850,2020,634188.000000000000000,4831390.000000000000000,18850,C,,,1,8
18904,2019,634190.000000000000000,4831366.000000000000000,18904,C,,,1,1
18904,2020,634190.000000000000000,4831366.000000000000000,18904,C,,,1,5
18905,2019,634195.000000000000000,4831371.000000000000000,18905,C,,,1,0
18908,2019,634191.000000000000000,4831382.000000000000000,18908,C,,,1,0
18909,2019,634201.000000000000000,4831383.000000000000000,18909,C,,,1,0
18910,2019,634285.000000000000000,4831435.000000000000000,18910,C,,,1,0
18953,2020,634164.000000000000000,4831343.000000000000000,18953,C,,,1,9
18954,2021,634170.000000000000000,4831351.000000000000000,18954,C,,,1,4
18955,2019,634175.000000000000000,4831351.000000000000000,18955,C,,,1,0
18955,2020,634175.000000000000000,4831351.000000000000000,18955,C,,,7,2
18957,2019,634166.000000000000000,4831334.000000000000000,18957,C,,,3,0
18957,2020,634166.000000000000000,4831334.000000000000000,18957,C,,,2,6
19008,2020,634215.000000000000000,4831428.000000000000000,19008,C,,,1,0
19055,2020,634141.000000000000000,4831320.000000000000000,19055,C,,,1,5
19062,2020,634143.000000000000000,4831326.000000000000000,19062,C,,,1,4
19097,2020,634204.000000000000000,4831378.000000000000000,19097,C,,,1,1
19101,2020,634144.000000000000000,4831330.000000000000000,19101,C,,,2,3
19103,2020,634143.000000000000000,4831330.000000000000000,19103,C,,,1,7
19115,2020,634148.000000000000000,4831321.000000000000000,19115,C,,,1,4
19117,2020,634152.000000000000000,4831318.000000000000000,19117,C,,,1,0
19119,2020,634159.000000000000000,4831321.000000000000000,19119,C,,,1,9
19120,2020,634159.000000000000000,4831324.000000000000000,19120,C,,,3,9
19126,2020,634164.000000000000000,4831332.000000000000000,19126,C,,,1,0
19128,2020,634171.000000000000000,4831338.000000000000000,19128,C,,,2,0
19129,2020,634172.000000000000000,4831343.000000000000000,19129,C,,,1,5
19130,2020,634169.000000000000000,4831340.000000000000000,19130,C,,,1,1
19131,2020,634169.000000000000000,4831340.000000000000000,19131,C,,,2,7
19132,2020,634170.000000000000000,4831342.000000000000000,19132,C,,,1,0
19133,2020,634174.000000000000000,4831343.000000000000000,19133,C,,,1,1
19135,2020,634178.000000000000000,4831348.000000000000000,19135,C,,,1,0
19137,2021,634175.000000000000000,4831324.000000000000000,19137,C,,,1,1
19139,2020,634169.000000000000000,4831328.000000000000000,19139,C,,,1,3
19141,2020,634211.000000000000000,4831360.000000000000000,19141,C,,,2,0
19144,2020,634188.000000000000000,4831362.000000000000000,19144,C,,,2,2
19164,2020,634188.000000000000000,4831390.000000000000000,19164,C,,,1,0
19166,2020,634186.000000000000000,4831393.000000000000000,19166,C,,,1,3
19169,2020,634185.000000000000000,4831391.000000000000000,19169,C,,,1,0
19209,2020,634053.000000000000000,4831240.000000000000000,19209,B,,,1,1
19313,2020,633958.000000000000000,4831217.000000000000000,19313,B,,,1,0
19459,2020,633772.000000000000000,4830950.000000000000000,19459,A,,,2,1
19534,2021,634283.188500000047497,4831445.651800000108778,19534,C,,,1,0
19537,2021,634266.889199999975972,4831428.524600000120699,19537,C,,,1,0
19538,2021,634268.422699999995530,4831415.810600000433624,19538,C,,,1,0
19540,2021,634260.718800000031479,4831404.116100000217557,19540,C,,,1,0
19575,2021,634229.982799999997951,4831440.762400000356138,19575,C,,,1,0
19576,2021,634247.889700000057928,4831462.070700000040233,19576,C,,,1,2
19578,2021,634250.470100000035018,4831449.778099999763072,19578,C,,,1,0
19579,2021,634247.219399999943562,4831452.646599999628961,19579,C,,,1,0
19824,2019,634067.000000000000000,4831068.000000000000000,19824,B,,,2,0
19825,2019,634065.000000000000000,4831068.000000000000000,19825,B,,,2,0
19826,2019,634065.000000000000000,4831065.000000000000000,19826,B,,,1,0
19827,2019,634062.000000000000000,4831059.000000000000000,19827,B,,,4,0
19828,2019,634061.000000000000000,4831059.000000000000000,19828,B,,,2,0
19829,2019,634061.000000000000000,4831059.000000000000000,19829,B,,,1,0
19830,2019,634054.000000000000000,4831055.000000000000000,19830,B,,,2,0
19831,2019,634024.000000000000000,4831111.000000000000000,19831,B,,,2,0
19833,2019,634020.000000000000000,4831112.000000000000000,19833,B,,,1,0
19834,2019,634020.000000000000000,4831112.000000000000000,19834,B,,,1,0
19835,2019,634014.000000000000000,4831131.000000000000000,19835,B,,,1,0
19836,2019,634014.000000000000000,4831131.000000000000000,19836,B,,,1,0
19837,2019,634001.000000000000000,4831143.000000000000000,19837,B,,,1,0
19838,2019,633998.000000000000000,4831144.000000000000000,19838,B,,,1,0
19839,2019,633992.000000000000000,4831148.000000000000000,19839,B,,,1,0
19840,2019,633991.000000000000000,4831149.000000000000000,19840,B,,,1,0
